id	vernacularName	language
5216	Steppeparelmoervlinder	nl
5217	Glanville Fritillary	en
5217	Mélitée du plantain	fr
5217	Veldparelmoervlinder	nl
5217	Wegerich-Scheckenfalter	de
5218	Baldrian-Scheckenfalter	de
5218	False Heath Fritillary	en
5218	Mélitée noirâtre	fr
5218	Woudparelmoervlinder	nl
5219	Mélitée orangée	fr
5219	Roter Scheckenfalter	de
5219	Spotted Fritillary	en
5219	Tweekleurige parelmoervlinder	nl
5220	Flockenblumen-Scheckenfalter	de
5220	Knapweed Fritillary	en
5220	Knoopkruidparelmoervlinder	nl
5220	Mélitée des centaurées	fr
5221	Grasgeestje	nl
5222	La Boarmie pétrifiée	fr
5222	Lederbrauner Rindenspanner	de
5222	Waved Umber	en
5222	Zwartvlekspikkelspanner	nl
5223	Marjoleinvedermot	nl
5224	Tijmvedermot	nl
5225	Egale tijmvedermot	nl
5226	Dennenboogbladroller	nl
5227	Bruingele boogbladroller	nl
5228	Gouden boogbladroller	nl
5229	Okergele driehoekbladroller	nl
5230	Diamantborsteltje	nl
5231	Gehakkelde bladroller	nl
5232	Lichte boogbladroller	nl
5233	Kleine boogbladroller	nl
5234	Kameleonbladroller	nl
5235	Zwartkopboogbladroller	nl
5236	Rode driehoekbladroller	nl
5237	Variabele heidebladroller	nl
5238	Iepenbladroller	nl
5239	Variabele driehoekbladroller	nl
5240	Grijze boogbladroller	nl
5241	Groene boogbladroller	nl
5242	Witte boogbladroller	nl
5243	Satijnboogbladroller	nl
5244	Oranje boogbladroller	nl
5245	Rozenboogbladroller	nl
5246	Eikenboogbladroller	nl
5247	Gehoekte boogbladroller	nl
5248	Ratelpopulierbladroller	nl
5249	Gezoomde boogbladroller	nl
5250	Zwartnekboogbladroller	nl
5251	Zuidelijke boogbladroller	nl
5252	Spireaboogbladroller	nl
5253	Esdoornboogbladroller	nl
5254	Splinterboogbladroller	nl
5255	Witschouderbladroller	nl
5256	Fluweelpalpmot	nl
5257	Limburgse fluweelpalpmot	nl
5258	Gevlekte fluweelpalpmot	nl
5259	Ahorn-Rindeneule	de
5259	Bont schaapje	nl
5259	La Noctuelle de l'Erable	fr
5259	Sycamore	en
5260	Mutsjeslichtmot	nl
5261	Alder Moth	en
5261	Elzenuil	nl
5261	Erlen-Rindeneule	de
5261	L'Aunette	fr
5262	Preimot	nl
5263	Goldhaar-Rindeneule	de
5263	Goudhaaruil	nl
5263	La Chevelure dorée	fr
5263	Scarce Dagger	en
5264	Bitterzoetmot	nl
5265	Brown oak slender	en
5265	Zilvermijnmot	nl
5266	Eikentopspinselmot	nl
5267	Grote drietand	nl
5267	La Cuspide, le Javelot	fr
5267	Large Dagger	en
5268	La Noctuelle de l'Euphorbe	fr
5268	Sweet Gale Moth	en
5268	Wolfsmelkuil	nl
5268	Wolfsmilch-Rindeneule	de
5269	La Noctuelle-Lièvre	fr
5269	Miller	en
5269	Schaapje	nl
5269	Woll-Rindeneule, Pudel	de
5270	Hoekige mutsjeslichtmot	nl
5271	Großkopf-Rindeneule	de
5271	La Noctuelle mégacéphale	fr
5271	Poplar Grey	en
5271	Schilddrager	nl
5272	Heidemoor-Rindeneule	de
5272	La Noctuelle du Ményanthe	fr
5272	Light Knot Grass	en
5272	Veenheide-uil	nl
5273	Perenlichtmot	nl
5274	Porfierlichtmot	nl
5275	Grey Dagger	en
5275	Le Psi	fr
5275	Pfeileule	de
5275	Psi-uil	nl
5276	Oranje eikenlichtmot	nl
5277	Ampfereule	de
5277	Knot Grass	en
5277	La Noctuelle de la Patience	fr
5277	Zuringuil	nl
5278	Stoffige eikenlichtmot	nl
5279	La Noctuelle Grisette	fr
5279	Marsh Dagger	en
5279	Moerasbos-uil	nl
5279	Striemen-Rindeneule	de
5280	Roodstreepmutsjeslichtmot	nl
5281	Dark Dagger	en
5281	Dreizack-Pfeileule	de
5281	Drietand	nl
5281	Le Trident	fr
5282	Rode eikenlichtmot	nl
5283	Wezelkopmot	nl
5284	Grünliche Erdeule	de
5284	La Noctuelle précoce	fr
5284	Portland Moth	en
5284	Slanke groenuil	nl
5285	Gevlamde uil	nl
5285	La Camomilière	fr
5285	Purple Cloud	en
5285	Vielzahn-Johanniskrauteule	de
5286	La Boarmie souillée	fr
5286	Marmereikenspanner	nl
5287	Dwergvedermot	nl
5288	Gebandeerde langsprietmot	nl
5288	Liguster-Langhornfalter	de
5289	Wilgenlangsprietmot	nl
5290	Smaragdlangsprietmot	nl
5291	Hertshooilangsprietmot	nl
5292	Fruchtschalenwickler	de
5292	Summer Fruit Tortrix	en
5292	Vruchtbladroller	nl
5293	Kleine metaalvlinder	nl
5294	Metaalvlinder	nl
5295	La Pie	fr
5295	Witvlekuil	nl
5295	Zaunwinden-Trauereule	de
5296	bruinschoudersmalsnuitje	nl
5297	C-smalsnuitje	nl
5298	Peensmalsnuitje	nl
5299	Beemdkroonsmalsnuitje	nl
5300	Roestbandsmalsnuitje	nl
5301	Schijnbeemdkroonsmalsnuitje	nl
5302	Berkenspikkelspanner	nl
5302	Grauer Erlen-Rindenspanner	de
5302	Grey Birch	en
5302	La Boarmie ponctuée, la Boarmie corticole	fr
5303	Donker c-smalsnuitje	nl
5304	Kanariesmalsnuitje	nl
5305	Kommabladroller	nl
5306	Prachtsmalsnuitje	nl
5307	Triangelbladroller	nl
5308	Geschaafd smalsnuitje	nl
5309	Distelbladroller	nl
5310	Kanariepietje	nl
5311	Lamsoorvedermot	nl
5312	Kleine vos	nl
5312	Kleiner Fuchs	de
5312	Petite Tortue	fr
5312	Small Tortoiseshell	en
5313	Tauvlinder	nl
5314	Bliksemlichtmot	nl
5315	Vetmot	nl
5316	Haakzwammenmot	nl
5317	Blauwvlekkaartmot	nl
5317	Weißer Plattleibfalter	de
5318	Moeraskaartmot	nl
5319	Bleke kaartmot	nl
5320	Gele bremkaartmot	nl
5321	Heidebremkaartmot	nl
5322	Bevernelkaartmot	nl
5323	Bonte kaartmot	nl
5324	Kruisdistelkaartmot	nl
5325	Bonte kaartmot	nl
5326	Waddenkaartmot	nl
5327	Gewone kaartmot	nl
5328	Heldergele kaartmot	nl
5329	Korenbloemkaartmot	nl
5329	Kornblumen-Plattleibfalter	de
5330	Sint-janskaartmot	nl
5331	Driedistelkaartmot	nl
5332	Spitse kaartmot	nl
5333	Roodvlekkaartmot	nl
5334	Zwartstreepkaartmot	nl
5335	Zwartvlekkaartmot	nl
5336	Purperkaartmot	nl
5337	Bergkaartmot	nl
5338	Vale bremkaartmot	nl
5339	Kreuzkraut-Plattleibfalter	de
5339	Schaduwkruiskruidkaartmot	nl
5340	Distelkaartmot	nl
5341	Peenkaartmot	nl
5342	L'Hibernie orangée	fr
5342	Najaarsspanner	nl
5342	Orangegelber Breitflügelspanner	de
5342	Scarce Umber	en
5343	Brauner Breitflügelspanner	de
5343	Grijze najaarsspanner	nl
5343	L'Hibernie messagère	fr
5344	Convolvulus Hawkmoth	en
5344	Le Sphinx du Liseron	fr
5344	Windenschwärmer	de
5344	Windepijlstaart	nl
5345	Zwartstreepgrasmot	nl
5346	Gepijlde grasmot	nl
5347	Moerasgrasmot	nl
5348	Witlijngrasmot	nl
5349	Kleine voorjaarsspanner	nl
5349	L'Hibernie grisâtre	fr
5349	Spring Usher	en
5349	Weißgrauer Breitflügelspanner	de
5350	Dotted Border	en
5350	Graugelber Breitflügelspanner	de
5350	Grote voorjaarsspanner	nl
5350	L'Hibernie hâtive	fr
5351	Smalle witlijngrasmot	nl
5352	Blauwooggrasmot	nl
5353	Variabele grasmot	nl
5354	Breitflügelige Erdeule	de
5354	Gepijlde worteluil	nl
5354	Great Dart	en
5354	La Noctuelle trapu	fr
5355	Aschgraue Erdeule	de
5355	Grijze worteluil	nl
5355	La Noctuelle Cendrée	fr
5355	Light Feathered Rustic	en
5356	Brick	en
5356	Bruine herfstuil	nl
5356	La Xanthie ferruginée	fr
5356	Rötlichgelbe Herbsteule	de
5357	Geoogde worteluil	nl
5357	Heart and Club	en
5357	La Pointillée	fr
5357	Magerwiesen-Bodeneule	de
5358	Ausrufungszeichen	de
5358	Gewone worteluil	nl
5358	Heart and Dart	en
5358	Le Point d'Exclamation	fr
5359	Flounced Chestnut	en
5359	La Xanthie rufine	fr
5359	Roodachtige herfstuil	nl
5359	Rötliche Herbsteule	de
5360	Graubraune Herbsteule	de
5360	La Xanthie humble	fr
5360	Sierlijke herfstuil	nl
5361	Dark Sword-grass	en
5361	Grote worteluil	nl
5361	La Noctuelle baignée	fr
5361	Ypsiloneule	de
5362	Brown-spot Pinion	en
5362	La Xanthie liturée	fr
5362	Schwarzgefleckte Herbsteule	de
5362	Zwartgevlekte herfstuil	nl
5363	Dunkelgraue Herbsteule	de
5363	La Xanthie lavée	fr
5363	Red-line Quaker	en
5363	Zwartstipvlinder	nl
5364	Beaded Chestnut	en
5364	La Xanthie cannellée	fr
5364	Variabele herfstuil	nl
5364	Veränderliche Herbsteule	de
5365	Geelbruine herfstuil	nl
5365	Gelbbraune Herbsteule	de
5365	La Xanthie noisette	fr
5365	Yellow-line Quaker	en
5366	Haagbeukmot	nl
5367	La Xanthie viennoise	fr
5367	Roodbruine herfstuil	nl
5367	Rotbraune Herbsteule	de
5368	La Xanthie sanguine	fr
5368	Zuidelijke herfstuil	nl
5369	La Noctuelle des Renouées	fr
5369	Puta-uil	nl
5369	Schmalflügelige Erdeule	de
5369	Shuttle-shaped Dart	en
5370	Duinworteluil	nl
5370	La Noctuelle du littoral	fr
5370	Sand Dart	en
5370	Strand-Erdeule	de
5371	Gewone velduil	nl
5371	La Noctuelle des Moissons	fr
5371	Saateule	de
5371	Turnip Moth	en
5372	Crescent Dart	en
5372	La Noctuelle farouche.	fr
5372	Zuidelijke worteluil	nl
5373	Archer's Dart	en
5373	Bonte worteluil	nl
5373	Kiefernsaateule	de
5373	Le Porte-Flèches	fr
5374	Trompetmotje	nl
5375	Bastelbergers Rindenspanner	de
5375	Gevlekte spikkelspanner	nl
5375	La Boarmie maculée	fr
5376	La Boarmie recourbée	fr
5376	Mottled Beauty	en
5376	Variabele spikkelspanner	nl
5376	Wellenlinien-Rindenspanner	de
5377	Zonnesproetbladroller	nl
5378	La Phalène distincte, Le Lomographe précoce	fr
5378	Prunusspanner	nl
5378	Schlehenheckenspanner	de
5378	Sloe Carpet	en
5379	Green-brindled Crescent	en
5379	L'Aubépinière	fr
5379	Meidoornuil	nl
5379	Weißdorn-Eule	de
5380	Herbst-Kreuzflügel	de
5380	La Phalène de l'Erable, l'Alsophile automnale	fr
5380	Najaarsboomspanner	nl
5381	Frühlings-Kreuzflügel	de
5381	La Phalène du Marronnier, l'Alsophile printanière	fr
5381	March Moth	en
5381	Voorjaarsboomspanner	nl
5382	Aakpalpmot	nl
5383	Duifkruidwaaiermot	nl
5383	Skabiosen-Geistchen	de
5384	Kamperfoeliebloesemmot	nl
5385	Le Sphinx du Pissenlit	fr
5385	Nine-spotted	en
5385	Phegeavlinder	nl
5385	Weißfleckwidderchen	de
5386	Scherphoekvedermot	nl
5387	Graubraune Frühherbsteule	de
5387	La Tache effacée , la Noctuelle aveugle	fr
5387	Nazomeruil	nl
5388	La Noctuelle berbère	fr
5388	Schijn-piramidevlinder	nl
5388	Svensson's Copper Underwing	en
5388	Svenssons Pyramideneule	de
5389	Geelbruine vlekuil	nl
5389	Gelbbraune Stengeleule	de
5389	La Noctuelle enluminée	fr
5389	Saltern Ear	en
5390	Inktmot	nl
5391	Hoogveenvlekuil	nl
5391	La Noctuelle chatoyante	fr
5391	Large Ear	en
5391	Pfeifengras-Stengeleule	de
5392	Ear Moth	en
5392	La Noctuelle éclatante	fr
5392	Roodbruine vlekuil	nl
5392	Rotbraune Stengeleule	de
5393	Gesäumte Glanzeule	de
5393	Grote piramidevlinder	nl
5393	La Noctuelle efféminée	fr
5393	Larger Pale-tipped Black Moth	en
5394	Copper Underwing	en
5394	La Pyramide	fr
5394	Piramidevlinder	nl
5394	Pyramideneule	de
5395	Boksbaardvlinder	nl
5395	Dreipunkt-Glanzeule	de
5395	La Noctuelle du Salsifis	fr
5395	Mouse Moth	en
5396	Spikkelpalpmot	nl
5397	Bandspikkelpalpmot	nl
5398	Populierenspikkelpalpmot	nl
5399	Bruine spikkelpalpmot	nl
5400	Eikenspikkelpalpmot	nl
5401	Gewone coronamot	nl
5401	Holunderzünsler	de
5401	Le Botys du Sureau	fr
5402	Gegolfde lichtmot	nl
5402	Le Botys safrané, la Pyrale de la Pulicaire	fr
5403	Le Botys à huit taches	fr
5403	Lichtbalmot	nl
5403	Schwarzweißer Fleckenzünsler	de
5403	White-spotted Sable Moth	en
5404	Cinerous Pearl	en
5404	Hengellichtmot	nl
5404	Le Botys cendré	fr
5405	Bonte brandnetelmot	nl
5405	Brennnesselzünsler	de
5405	La pyrale de l'ortie	fr
5405	Small magpie	en
5406	La pyrale de l'eupatoire, le Botys lancéolé	fr
5406	Lichte coronamot	nl
5407	Donkere coronamot	nl
5407	Fenland pearl	en
5407	Le Botys des marais	fr
5408	Bonte coronamot	nl
5408	Le Botys des épiaires	fr
5408	Woundwort pearl	en
5409	Guldenroedelichtmot	nl
5409	Le Botys terreux	fr
5410	Golden Pearl	en
5410	Le Botys du Bouillon-blanc	fr
5410	Salielichtmot	nl
5411	Bruine groenuil	nl
5411	Green Arches	en
5411	Grüne Heidelbeereule	de
5411	La Noctuelle verte	fr
5412	Blauw heide-uiltje	nl
5412	La Noctuelle cordigère	fr
5412	Moor-Bunteule	de
5412	Small Dark Yellow Underwing	en
5413	Esdoornscheutboorder	nl
5414	Perzikscheutboorder	nl
5414	Pfirsich-Palpenfalter, Pfirsichmotte	de
5415	Hufeisenkleeeule	de
5415	La Noctuelle marbrée	fr
5415	Witringpijluil	nl
5416	Beautiful Yellow Underwing	en
5416	Heidekrauteulchen	de
5416	La Noctuelle de la Myrtille	fr
5416	Roodbont heide-uiltje	nl
5417	Bremscheutboorder	nl
5418	La Noctuelle de l'Ansérine	fr
5418	Meldenflureule	de
5418	Nutmeg	en
5418	Spurrie-uil	nl
5419	Rode peperboommot	nl
5420	Dwarsstreephaakbladroller	nl
5421	Fijngestreepte haakbladroller	nl
5422	Bonte haakbladroller	nl
5423	Kaneellichtmot	nl
5424	Kleine haakbladroller	nl
5425	Lichte haakbladroller	nl
5426	Witrughaakbladroller	nl
5427	Witte haakbladroller	nl
5428	Oranje haakbladroller	nl
5429	Bosbeshaakbladroller	nl
5430	Levervlekmot	nl
5431	Rossige haakbladroller	nl
5432	Kromvleugellichtmot	nl
5433	Puntige haakbladroller	nl
5434	Zandkleurige haakbladroller	nl
5435	Bruine haakbladroller	nl
5436	Heidehaakbladroller	nl
5437	Purperrode haakbladroller	nl
5438	Slanke haakbladroller	nl
5439	Zwarte haakbladroller	nl
5440	Helmgrasmot	nl
5441	L'Angéronie du Prunier, la Phalène du Noisetier	fr
5441	Orange Moth	en
5441	Oranje iepentakvlinder	nl
5441	Schlehenspanner	de
5442	Dubbelstipvoorjaarsuil	nl
5442	L'Orthosie picotée, la Proprette	fr
5442	Twin-spotted Quaker	en
5442	Zweifleck-Kätzcheneule	de
5443	Aurorafalter	de
5443	Aurore	fr
5443	Orange-tip	en
5443	Oranjetipje	nl
5444	Brandnetelmot	nl
5445	Sesammot	nl
5446	Chi-Eule	de
5446	Chi-uil	nl
5446	Grey Chi	en
5446	Le Chi, La Glouterone	fr
5447	Getekende rozenspanner	nl
5447	La Violette, la Cidarie dérivée	fr
5447	Schwarzbinden-Rosen-Blattspanner	de
5447	Streamer	en
5448	Adderwortelgaatjesmaker	nl
5448	Knöterich-Erzglanzfalter	de
5449	Four-spot Lift	en
5449	Grote kornoeljegaatjesmaker	nl
5449	Hartriegel-Erzglanzfalter	de
5450	Petrys Erzglanzfalter	de
5450	Rode kornoeljegaatjesmaker	nl
5450	Yellow-spot Lift	en
5451	Dentated Pug	en
5451	Gilbweiderich-Spanner	de
5451	La Larentie mouchetée	fr
5451	Wederikdwergspanner	nl
5452	Cherry Lift	en
5452	Kleine kornoeljegaatjesmaker	nl
5452	Kornelkirschen-Erzglanzfalter	de
5453	Essex Emerald	en
5453	L'Emeraude	fr
5453	Smaragdspanner	de
5453	Witstipzomervlinder	nl
5454	Feldflur-Grasbüscheleule	de
5454	Large Nutmeg	en
5454	Le Double-Feston	fr
5454	Veldgrasuil	nl
5455	Dunkle Pfeifengras-Grasbüscheleule	de
5455	L'Abromiade de la Molinie	fr
5455	Pijpenstro-uil	nl
5456	Clouded-bordered Brindle	en
5456	Große Veränderliche Grasbüscheleule	de
5456	La Campagnarde	fr
5456	Variabele grasuil	nl
5457	Clouded Brindle	en
5457	La Noctuelle hépatique	fr
5457	Makelrand-Grasbüscheleule	de
5457	Zwartrandgrasuil	nl
5458	Confused	en
5458	L'Abromiade ténébreuse	fr
5458	Schapengrasuil	nl
5458	Trockenrasen-Grasbüscheleule	de
5459	L'Abromiade du Millet	fr
5459	Tweekleurige grasuil	nl
5459	Zweifarbige Grasbüscheleule	de
5460	L'Abromiade latéritique	fr
5460	Scarce Brindle	en
5460	Steenrode grasuil	nl
5460	Ziegelrote Grasbüscheleule	de
5461	Bleke grasworteluil	nl
5461	La Doucette	fr
5461	Light Arches	en
5461	Weißlichgelbe Grasbüscheleule	de
5462	Dark Arches	en
5462	Graswortelvlinder	nl
5462	Große Grasbüscheleule	de
5462	La Monoglyphe	fr
5463	Auen-Graswurzeleule	de
5463	Crescent Striped	en
5463	La Noctuelle oblongue	fr
5463	Zeeuwse grasworteluil	nl
5464	Double Lobed	en
5464	La Noctuelle ophiogramme	fr
5464	Moeras-grasuil	nl
5464	Schlangenlinien-Grasbüscheleule	de
5465	Dusky Brocade	en
5465	Grauwe grasuil	nl
5465	Kleine veränderliche Grasbüscheleule	de
5465	La Brouillée	fr
5466	Bosgrasuil	nl
5466	Bräunlichgelbe Grasbüscheleule	de
5466	La Noctuelle mignonne	fr
5466	Slender Brindle	en
5467	Ackerrand-Grasbüscheleule	de
5467	Kweekgrasuil	nl
5467	La Noctuelle basilaire	fr
5467	Rustic Shoulder-knot	en
5468	L'Abromiade ochracée	fr
5468	Okergele grasuil	nl
5468	Reddish Light Arches	en
5468	Rötlichgelbe Grasbüscheleule	de
5469	Glanzgras-Grasbüscheleule	de
5469	La Noctuelle de l'Alpiste	fr
5469	Rietgrasuil	nl
5469	Small Clouded Brindle	en
5470	Kleine weerschijnvlinder	nl
5470	Kleiner Schillerfalter	de
5470	Lesser Purple Emperor	en
5470	Petit Mars changeant	fr
5471	Grand Mars changeant	fr
5471	Grote weerschijnvlinder	nl
5471	Großer Schillerfalter	de
5471	Purple Emperor	en
5472	Fliederspanner	de
5472	L'Ennomos du Lilas	fr
5472	Lilac Beauty	en
5472	Seringenvlinder	nl
5473	Koevinkje	nl
5473	Schornsteinfeger	de
5473	The Ringlet	en
5473	Tristan	fr
5474	Gele bladroller	nl
5474	Timothy Tortrix	en
5475	Grijsgele bladroller	nl
5476	Bilberry Tortrix	en
5476	Oranjegele bladroller	nl
5477	Hommelnestmot	nl
5477	Pyrale du Bourdon	fr
5478	Duinmosmot	nl
5479	Hauhechelspanner	de
5479	La Phalène de l'Arrête-Boeuf	fr
5479	Rest Harrow	en
5479	Stalkruidspanner	nl
5480	La petite Rayure	fr
5480	Lesser Treble-bar	en
5480	Sandheiden-Johanniskrautspanner	de
5480	Sint-janskruidblokspanner	nl
5481	Auen-Totholzfalter	de
5481	Langsnoetmot	nl
5482	Großer Johanniskraut-Spanner	de
5482	La Triple Raie, La Rayure commune	fr
5482	Streepblokspanner	nl
5482	Treble-bar	en
5483	Bergheiden-Johanniskraut-Spanner	de
5483	Bonte blokspanner	nl
5483	La Rayure montagnarde	fr
5483	Purple Treble-bar	en
5484	Gelbfühler-Dickleibspanner	de
5484	La Nyssie hispide	fr
5484	Small Brindled Beauty	en
5484	Voorjaarsspanner	nl
5485	Heelblaadjespalpmot	nl
5486	Slakrups	nl
5487	Koolzwammot	nl
5488	Johannesbroodmot	nl
5488	Johannisbrotmotte, Johannesbrotmotte	de
5489	Feathered Brindle	en
5489	Geveerde witvleugeluil	nl
5489	La Xyline australe	fr
5490	Baumweißling	de
5490	Black-veined White	en
5490	Gazé	fr
5490	Groot geaderd witje	nl
5491	Heidekraut-Glattrückeneule	de
5491	Heidewitvleugeluil	nl
5491	La Noctuelle boueuse	fr
5491	Northern Deep-brown Dart	en
5492	Braune Glattrückeneule	de
5492	Bruine witvleugeluil	nl
5492	Deep-brown Dart	en
5493	Black Rustic	en
5493	La Noctuelle anthracite	fr
5493	Schwarze Glattrückeneule	de
5493	Zwarte witvleugeluil	nl
5494	Berkenmarmerbladroller	nl
5495	Wilgenmarmerbladroller	nl
5496	Roodkleurige marmerbladroller	nl
5497	Bruine marmerbladroller	nl
5498	Donkere marmerbladroller	nl
5499	Grijze marmerbladroller	nl
5500	Variabele marmerbladroller	nl
5501	Zwartwitte marmerbladroller	nl
5502	Wondklaverpalpmot	nl
5503	Slakkenhuiszakdrager	nl
5503	chneckenhaus-Sackträger	de
5504	Carte géographique	fr
5504	European Map	en
5504	Landkaartje	nl
5504	Landkärtchen	de
5505	La Nonagrie de la Canne	fr
5505	Moerasplantenboorder	nl
5505	Rush Wainscot	en
5505	Teichröhricht-Schilfeule	de
5506	Berkenbladroller	nl
5507	Brown Oak Tortrix	en
5507	Meidoornbladroller	nl
5508	Brown-veined Wainscot	en
5508	Geelbruine rietboorder	nl
5508	La Nonagrie rubanée	fr
5508	Schilf-Röhrichteule	de
5509	Gestippelde rietboorder	nl
5509	La Nonagrie des Marais	fr
5509	Twin-spotted Wainscot	en
5509	Zweipunkt-Schilfeule	de
5510	La Nonagrie neurique, la Nonagrie radiée	fr
5510	Rohrglanzgras-Schilfeule	de
5510	White-mantled Wainscot	en
5510	Witkraagrietboorder	nl
5511	L'Illégitime	fr
5511	Light Orange Underwing	en
5511	Mittleres Jungfernkind	de
5511	Oranje espenspanner	nl
5512	Fraaie dennenbladroller	nl
5512	Kiefernnadelwickler	de
5513	Birken-Jungfernkind	de
5513	L'Intruse	fr
5513	Orange Underwing	en
5513	Oranje berkenspanner	nl
5514	Bräunlicher Obstbaumwickler, Fruchtschalenwickler, Eschenzwieselwickler	de
5514	Grote appelbladroller	nl
5514	Large Fruit-tree Tortrix	en
5515	Heckenwickler	de
5515	Heggenbladroller	nl
5515	Rose Tortrix	en
5516	Egelskopboorder	nl
5516	Igelkolben-Schilfeule	de
5516	La Nonagrie du Rubanier	fr
5516	Webb's Wainscot	en
5517	Gevlamde bladroller	nl
5517	Variegated Golden Tortrix	en
5518	Brauner Bär	de
5518	Garden Tiger	en
5518	Grote beer	nl
5518	L'Ecaille Martre, La Hérissonne	fr
5519	Banded Tiger	en
5519	Engelse beer	nl
5519	Englischer Bär	de
5519	L'Ecaille rose	fr
5520	Black V Moth	en
5520	Le L-noir	fr
5520	Schwarzes L	de
5520	Zwarte-l-vlinder	nl
5521	Cream-spot Tiger	en
5521	L'Ecaille fermière, l'Ecaille villageoise	fr
5521	Roomvlek	nl
5521	Schwarzer Bär	de
5522	Egale rietboorder	nl
5522	Fen Wainscot	en
5522	Gelbweiße Schilfeule	de
5522	La Noctuelle des Roselières	fr
5523	False Grayling	en
5523	Mercure	fr
5523	Oranje steppevlinder	nl
5523	Rotbindiger Samtfalter	de
5524	Larikspedaalmot	nl
5524	Lärchentriebmotte	de
5525	Frambozenpalpmot	nl
5526	Oranje vlekpedaalmot	nl
5527	Bosrandparelmoervlinder	nl
5527	Feuriger Perlmuttfalter	de
5527	High Brown Fritillary	en
5527	Moyen Nacré	fr
5528	Dark Green Fritillary	en
5528	Grand Nacré	fr
5528	Grote parelmoervlinder	nl
5528	Großer Perlmuttfalter	de
5529	Sleedoornpedaalmot	nl
5530	Goudglanzende pedaalmot	nl
5531	Gestreepte pedaalmot	nl
5532	Variabele pedaalmot	nl
5533	Sierlijke pedaalmot	nl
5534	Grote pedaalmot	nl
5535	Apfelblüten-Knospenmotte	de
5535	Appelpedaalmot	nl
5536	Wimpelpedaalmot	nl
5537	Gebänderte Tannennadel-Knospenmotte	de
5537	Grofgevlekt pedaalmot	nl
5538	Braune Fichtenknospenmotte	de
5538	Fijnsparpedaalmot	nl
5539	Schorspedaalmot	nl
5540	Berkenpedaalmot	nl
5541	Silbergraue Lärchenknospenmotte	de
5541	Zilversparpedaalmot	nl
5542	Breedvlekpedaalmot	nl
5543	Bruinbandbladroller	nl
5544	Chiffre	fr
5544	Duinparelmoervlinder	nl
5544	Mittlerer Perlmuttfalter	de
5544	Niobe Fritillary	en
5545	Kaisermantel	de
5545	Keizersmantel	nl
5545	Silver-washed Fritillary	en
5545	Tabac d'Espagne	fr
5546	Frühe Knospengespinstmotte	de
5546	Zilverpedaalmot	nl
5547	Kersenpedaalmot	nl
5547	Kirschblüten-Knospenmotte	de
5548	Vale pedaalmot	nl
5549	Zuidelijke pedaalmot	nl
5550	Okerbruine pedaalmot	nl
5551	Okerbruine pedaalmot	nl
5552	Beukenpedaalmot	nl
5553	Bessenpedaalmot	nl
5554	Bloesempedaalmot	nl
5554	Schlehen-Knospenmotte	de
5555	Thuja-Knospenmotte	de
5555	Thujamineermot	nl
5556	Cipresmineermot	nl
5556	Wacholder-Knospenmotte	de
5557	Brown Argus	en
5557	Bruin blauwtje	nl
5557	Collier de corail	fr
5557	Kleiner Sonnenröschen-Bläuling	de
5558	Grasnelken-Palpenfalter	de
5558	Kwelderpistoolmot	nl
5559	Zwarthaakpistoolmot	nl
5560	Heidepistoolmot	nl
5561	Echte pistoolmot	nl
5562	Zuringpalpmot	nl
5563	Einstreifiger Trockenrasenspanner	de
5563	L'Aspilate jaunâtre	fr
5563	Straw Belle	en
5563	Strogele spanner	nl
5564	Gamander-Blatttütenfalter	de
5564	Gamandersteltmot	nl
5565	Gelber Küstenspanner	de
5565	Gele kustspanner	nl
5565	L'Aspilate ochracée	fr
5565	Yellow Belle	en
5566	Ribwort slender	en
5566	Weegbreesteltmot	nl
5567	Fijnsparkegelmot	nl
5568	Herbst-Rauhaareule	de
5568	Kromzitter	nl
5568	La Noctuelle-Sphinx, la Noctuelle de Cassini	fr
5568	Sprawler	en
5569	La Phalène candide	fr
5569	Small White Wave	en
5569	Ungepunkteter Zierspanner	de
5569	Wit spannertje	nl
5570	Kornoeljespanner	nl
5570	La Cidarie du Cornouiller	fr
5570	Weißer Hartriegel-Zierspanner	de
5571	Moorbirken-Gespinstfalter	de
5571	Vanillevlekje	nl
5572	Centre-barred Sallow	en
5572	Essengouduil	nl
5572	La Xanthie topaze	fr
5572	Ockergelbe Escheneule	de
5573	Bleke stofuil	nl
5573	L'Athétide du Fer-à-cheval	fr
5573	Trockenrasen-Staubeule	de
5574	L'Hydrille des Marais	fr
5574	Marsh Moth	en
5574	Moerasspirea-uil	nl
5574	Wiesen-Staubeule	de
5575	Kamperfoeliepalpmot	nl
5576	Waddenpalpmot	nl
5577	Grauer Schlehen-Schlankpalpenfalter	de
5577	Ruwe mispelpalpmot	nl
5578	La Veuve, le Collier rouge	fr
5578	Red-necked footman	en
5578	Rotkragen-Flechtenbärchen	de
5578	Zwart beertje	nl
5579	Donkerkruidmot	nl
5580	La Caradrine de la Pulmonaire	fr
5580	Longkruiduiltje	nl
5580	Lungenkraut-Staubeule	de
5581	Knotgrass case-bearer	en
5581	Varkensgrasgalmot	nl
5582	Gold Spangle	en
5582	La Feuille d'or	fr
5582	Quellhalden-Goldeule	de
5582	Zilvervenster	nl
5583	Gamma-Eule	de
5583	Gamma-uil	nl
5583	Le Gamma	fr
5583	Silver Y	en
5584	Jota-Silbereule	de
5584	Jota-uil	nl
5584	Le Iota	fr
5584	Plain Golden Y	en
5585	Beautiful Golden Y	en
