id	locality	countryCode	occurrenceStatus	eventDate
6138	West-Vlaanderen province	BE	present	Before 1980
6138	West-Vlaanderen province	BE	present	1980-2004
6138	West-Vlaanderen province	BE	present	After 2004
6138	Oost-Vlaanderen province	BE	present	Before 1980
6138	Oost-Vlaanderen province	BE	present	1980-2004
6138	Oost-Vlaanderen province	BE	present	After 2004
6138	Antwerpen province	BE	present	Before 1980
6138	Antwerpen province	BE	present	1980-2004
6138	Antwerpen province	BE	present	After 2004
6138	Limburg province	BE	present	Before 1980
6138	Limburg province	BE	present	1980-2004
6138	Limburg province	BE	present	After 2004
6138	Brabant province	BE	present	Before 1980
6138	Brabant province	BE	present	1980-2004
6138	Brabant province	BE	present	After 2004
6138	Hainaut province	BE	present	Before 1980
6138	Hainaut province	BE	present	1980-2004
6138	Hainaut province	BE	present	After 2004
6138	Namur province	BE	present	Before 1980
6138	Namur province	BE	present	1980-2004
6138	Namur province	BE	present	After 2004
6138	Liège province	BE	present	Before 1980
6138	Liège province	BE	present	1980-2004
6138	Liège province	BE	present	After 2004
6138	Luxembourg province	BE	present	Before 1980
6138	Luxembourg province	BE	present	1980-2004
6138	Luxembourg province	BE	present	After 2004
6139	West-Vlaanderen province	BE	present	Before 1980
6139	West-Vlaanderen province	BE	present	1980-2004
6139	West-Vlaanderen province	BE	present	After 2004
6139	Oost-Vlaanderen province	BE	present	Before 1980
6139	Oost-Vlaanderen province	BE	present	1980-2004
6139	Oost-Vlaanderen province	BE	present	After 2004
6139	Antwerpen province	BE	present	Before 1980
6139	Antwerpen province	BE	present	1980-2004
6139	Antwerpen province	BE	present	After 2004
6139	Limburg province	BE	present	Before 1980
6139	Limburg province	BE	present	1980-2004
6139	Limburg province	BE	present	After 2004
6139	Brabant province	BE	present	Before 1980
6139	Brabant province	BE	present	After 2004
6139	Hainaut province	BE	present	Before 1980
6139	Hainaut province	BE	present	1980-2004
6139	Hainaut province	BE	present	After 2004
6139	Namur province	BE	present	Before 1980
6139	Namur province	BE	present	1980-2004
6139	Namur province	BE	present	After 2004
6139	Liège province	BE	present	Before 1980
6139	Liège province	BE	present	1980-2004
6139	Liège province	BE	present	After 2004
6139	Luxembourg province	BE	present	Before 1980
6139	Luxembourg province	BE	present	1980-2004
6139	Luxembourg province	BE	present	After 2004
6140	West-Vlaanderen province	BE	present	Before 1980
6140	Liège province	BE	present	1980-2004
6140	Luxembourg province	BE	present	Before 1980
6141	Namur province	BE	present	1980-2004
6141	Liège province	BE	present	1980-2004
6142	West-Vlaanderen province	BE	present	Before 1980
6142	West-Vlaanderen province	BE	present	1980-2004
6142	West-Vlaanderen province	BE	present	After 2004
6142	Luxembourg province	BE	present	Before 1980
6143	West-Vlaanderen province	BE	present	1980-2004
6143	West-Vlaanderen province	BE	present	After 2004
6143	Oost-Vlaanderen province	BE	present	Before 1980
6143	Oost-Vlaanderen province	BE	present	1980-2004
6143	Oost-Vlaanderen province	BE	present	After 2004
6143	Antwerpen province	BE	present	Before 1980
6143	Antwerpen province	BE	present	1980-2004
6143	Antwerpen province	BE	present	After 2004
6143	Limburg province	BE	present	Before 1980
6143	Limburg province	BE	present	1980-2004
6143	Limburg province	BE	present	After 2004
6143	Brabant province	BE	present	Before 1980
6143	Brabant province	BE	present	1980-2004
6143	Brabant province	BE	present	After 2004
6143	Hainaut province	BE	present	Before 1980
6143	Hainaut province	BE	present	1980-2004
6143	Hainaut province	BE	present	After 2004
6143	Namur province	BE	present	Before 1980
6143	Namur province	BE	present	1980-2004
6143	Namur province	BE	present	After 2004
6143	Liège province	BE	present	Before 1980
6143	Liège province	BE	present	1980-2004
6143	Liège province	BE	present	After 2004
6143	Luxembourg province	BE	present	Before 1980
6143	Luxembourg province	BE	present	1980-2004
6143	Luxembourg province	BE	present	After 2004
6409	West-Vlaanderen province	BE	present	After 2004
6409	Oost-Vlaanderen province	BE	present	After 2004
6409	Antwerpen province	BE	present	1980-2004
6409	Antwerpen province	BE	present	After 2004
6409	Limburg province	BE	present	After 2004
6409	Brabant province	BE	present	Before 1980
6409	Brabant province	BE	present	1980-2004
6409	Brabant province	BE	present	After 2004
6409	Hainaut province	BE	present	Before 1980
6409	Hainaut province	BE	present	1980-2004
6409	Hainaut province	BE	present	After 2004
6409	Namur province	BE	present	Before 1980
6409	Namur province	BE	present	1980-2004
6409	Namur province	BE	present	After 2004
6409	Liège province	BE	present	Before 1980
6409	Liège province	BE	present	1980-2004
6409	Liège province	BE	present	After 2004
6409	Luxembourg province	BE	present	Before 1980
6409	Luxembourg province	BE	present	1980-2004
6409	Luxembourg province	BE	present	After 2004
3969	Namur province	BE	present	Before 1980
3969	Liège province	BE	present	Before 1980
3969	Luxembourg province	BE	present	Before 1980
4083	West-Vlaanderen province	BE	present	After 2004
4083	Oost-Vlaanderen province	BE	present	Before 1980
4083	Oost-Vlaanderen province	BE	present	After 2004
4083	Antwerpen province	BE	present	Before 1980
4083	Antwerpen province	BE	present	After 2004
4083	Limburg province	BE	present	Before 1980
4083	Limburg province	BE	present	After 2004
4083	Brabant province	BE	present	Before 1980
4083	Brabant province	BE	present	After 2004
4083	Hainaut province	BE	present	Before 1980
4083	Hainaut province	BE	present	After 2004
4083	Namur province	BE	present	Before 1980
4083	Namur province	BE	present	1980-2004
4083	Namur province	BE	present	After 2004
4083	Liège province	BE	present	Before 1980
4083	Liège province	BE	present	1980-2004
4083	Liège province	BE	present	After 2004
4083	Luxembourg province	BE	present	Before 1980
4083	Luxembourg province	BE	present	1980-2004
4083	Luxembourg province	BE	present	After 2004
4137	West-Vlaanderen province	BE	present	Before 1980
4137	West-Vlaanderen province	BE	present	1980-2004
4137	West-Vlaanderen province	BE	present	After 2004
4137	Oost-Vlaanderen province	BE	present	Before 1980
4137	Oost-Vlaanderen province	BE	present	1980-2004
4137	Oost-Vlaanderen province	BE	present	After 2004
4137	Antwerpen province	BE	present	Before 1980
4137	Antwerpen province	BE	present	1980-2004
4137	Antwerpen province	BE	present	After 2004
4137	Limburg province	BE	present	Before 1980
4137	Limburg province	BE	present	1980-2004
4137	Limburg province	BE	present	After 2004
4137	Brabant province	BE	present	Before 1980
4137	Brabant province	BE	present	1980-2004
4137	Brabant province	BE	present	After 2004
4137	Hainaut province	BE	present	Before 1980
4137	Hainaut province	BE	present	1980-2004
4137	Hainaut province	BE	present	After 2004
4137	Namur province	BE	present	Before 1980
4137	Namur province	BE	present	1980-2004
4137	Namur province	BE	present	After 2004
4137	Liège province	BE	present	Before 1980
4137	Liège province	BE	present	1980-2004
4137	Liège province	BE	present	After 2004
4137	Luxembourg province	BE	present	Before 1980
4137	Luxembourg province	BE	present	1980-2004
4137	Luxembourg province	BE	present	After 2004
4263	West-Vlaanderen province	BE	present	Before 1980
4263	Antwerpen province	BE	present	Before 1980
4263	Brabant province	BE	present	Before 1980
4263	Hainaut province	BE	present	Before 1980
4263	Namur province	BE	present	Before 1980
4263	Namur province	BE	present	1980-2004
4263	Namur province	BE	present	After 2004
4263	Liège province	BE	present	Before 1980
4263	Liège province	BE	present	After 2004
4263	Luxembourg province	BE	present	Before 1980
4263	Luxembourg province	BE	present	After 2004
4331	Namur province	BE	present	After 2004
4331	Liège province	BE	present	After 2004
4331	Luxembourg province	BE	present	Before 1980
4331	Luxembourg province	BE	present	After 2004
4378	Brabant province	BE	present	Before 1980
4378	Hainaut province	BE	present	Before 1980
4378	Namur province	BE	present	Before 1980
4378	Namur province	BE	present	1980-2004
4378	Namur province	BE	present	After 2004
4378	Liège province	BE	present	Before 1980
4378	Liège province	BE	present	1980-2004
4378	Liège province	BE	present	After 2004
4378	Luxembourg province	BE	present	Before 1980
4378	Luxembourg province	BE	present	1980-2004
4378	Luxembourg province	BE	present	After 2004
4410	West-Vlaanderen province	BE	present	Before 1980
4410	West-Vlaanderen province	BE	present	1980-2004
4410	West-Vlaanderen province	BE	present	After 2004
4410	Oost-Vlaanderen province	BE	present	Before 1980
4410	Oost-Vlaanderen province	BE	present	1980-2004
4410	Oost-Vlaanderen province	BE	present	After 2004
4410	Antwerpen province	BE	present	Before 1980
4410	Antwerpen province	BE	present	1980-2004
4410	Antwerpen province	BE	present	After 2004
4410	Limburg province	BE	present	Before 1980
4410	Limburg province	BE	present	1980-2004
4410	Limburg province	BE	present	After 2004
4410	Brabant province	BE	present	Before 1980
4410	Brabant province	BE	present	1980-2004
4410	Brabant province	BE	present	After 2004
4410	Hainaut province	BE	present	1980-2004
4410	Hainaut province	BE	present	After 2004
4410	Namur province	BE	present	1980-2004
4410	Namur province	BE	present	After 2004
4410	Liège province	BE	present	1980-2004
4410	Liège province	BE	present	After 2004
4410	Luxembourg province	BE	present	Before 1980
4410	Luxembourg province	BE	present	1980-2004
4410	Luxembourg province	BE	present	After 2004
4411	West-Vlaanderen province	BE	present	After 2004
4411	Antwerpen province	BE	present	After 2004
4411	Limburg province	BE	present	Before 1980
4411	Limburg province	BE	present	1980-2004
4411	Limburg province	BE	present	After 2004
4411	Luxembourg province	BE	present	Before 1980
4472	West-Vlaanderen province	BE	present	Before 1980
4472	West-Vlaanderen province	BE	present	1980-2004
4472	West-Vlaanderen province	BE	present	After 2004
4472	Oost-Vlaanderen province	BE	present	Before 1980
4472	Oost-Vlaanderen province	BE	present	1980-2004
4472	Oost-Vlaanderen province	BE	present	After 2004
4472	Antwerpen province	BE	present	Before 1980
4472	Antwerpen province	BE	present	1980-2004
4472	Antwerpen province	BE	present	After 2004
4472	Limburg province	BE	present	Before 1980
4472	Limburg province	BE	present	1980-2004
4472	Limburg province	BE	present	After 2004
4472	Brabant province	BE	present	Before 1980
4472	Brabant province	BE	present	1980-2004
4472	Brabant province	BE	present	After 2004
4472	Hainaut province	BE	present	Before 1980
4472	Hainaut province	BE	present	1980-2004
4472	Hainaut province	BE	present	After 2004
4472	Namur province	BE	present	Before 1980
4472	Namur province	BE	present	1980-2004
4472	Namur province	BE	present	After 2004
4472	Liège province	BE	present	Before 1980
4472	Liège province	BE	present	1980-2004
4472	Liège province	BE	present	After 2004
4472	Luxembourg province	BE	present	Before 1980
4472	Luxembourg province	BE	present	1980-2004
4472	Luxembourg province	BE	present	After 2004
4473	Brabant province	BE	present	Before 1980
4473	Liège province	BE	present	Before 1980
4695	Namur province	BE	present	Before 1980
4695	Namur province	BE	present	After 2004
4695	Liège province	BE	present	1980-2004
4695	Luxembourg province	BE	present	Before 1980
4695	Luxembourg province	BE	present	1980-2004
4695	Luxembourg province	BE	present	After 2004
4694	Luxembourg province	BE	present	Before 1980
4794	Antwerpen province	BE	present	Before 1980
4794	Antwerpen province	BE	present	1980-2004
4794	Limburg province	BE	present	Before 1980
4794	Limburg province	BE	present	1980-2004
4794	Brabant province	BE	present	Before 1980
4794	Brabant province	BE	present	1980-2004
4794	Hainaut province	BE	present	Before 1980
4794	Hainaut province	BE	present	1980-2004
4794	Namur province	BE	present	Before 1980
4794	Namur province	BE	present	1980-2004
4794	Namur province	BE	present	After 2004
4794	Liège province	BE	present	Before 1980
4794	Liège province	BE	present	1980-2004
4794	Liège province	BE	present	After 2004
4794	Luxembourg province	BE	present	Before 1980
4794	Luxembourg province	BE	present	1980-2004
4794	Luxembourg province	BE	present	After 2004
4821	West-Vlaanderen province	BE	present	Before 1980
4821	West-Vlaanderen province	BE	present	1980-2004
4821	West-Vlaanderen province	BE	present	After 2004
4821	Oost-Vlaanderen province	BE	present	Before 1980
4821	Oost-Vlaanderen province	BE	present	1980-2004
4821	Oost-Vlaanderen province	BE	present	After 2004
4821	Antwerpen province	BE	present	Before 1980
4821	Antwerpen province	BE	present	1980-2004
4821	Antwerpen province	BE	present	After 2004
4821	Limburg province	BE	present	Before 1980
4821	Limburg province	BE	present	1980-2004
4821	Limburg province	BE	present	After 2004
4821	Brabant province	BE	present	Before 1980
4821	Brabant province	BE	present	1980-2004
4821	Brabant province	BE	present	After 2004
4821	Hainaut province	BE	present	Before 1980
4821	Hainaut province	BE	present	1980-2004
4821	Hainaut province	BE	present	After 2004
4821	Namur province	BE	present	Before 1980
4821	Namur province	BE	present	1980-2004
4821	Namur province	BE	present	After 2004
4821	Liège province	BE	present	Before 1980
4821	Liège province	BE	present	1980-2004
4821	Liège province	BE	present	After 2004
4821	Luxembourg province	BE	present	Before 1980
4821	Luxembourg province	BE	present	1980-2004
4821	Luxembourg province	BE	present	After 2004
4822	West-Vlaanderen province	BE	present	Before 1980
4822	West-Vlaanderen province	BE	present	1980-2004
4822	West-Vlaanderen province	BE	present	After 2004
4822	Oost-Vlaanderen province	BE	present	Before 1980
4822	Oost-Vlaanderen province	BE	present	1980-2004
4822	Oost-Vlaanderen province	BE	present	After 2004
4822	Antwerpen province	BE	present	Before 1980
4822	Antwerpen province	BE	present	1980-2004
4822	Antwerpen province	BE	present	After 2004
4822	Limburg province	BE	present	Before 1980
4822	Limburg province	BE	present	1980-2004
4822	Limburg province	BE	present	After 2004
4822	Brabant province	BE	present	Before 1980
4822	Brabant province	BE	present	1980-2004
4822	Brabant province	BE	present	After 2004
4822	Hainaut province	BE	present	Before 1980
4822	Hainaut province	BE	present	1980-2004
4822	Hainaut province	BE	present	After 2004
4822	Namur province	BE	present	Before 1980
4822	Namur province	BE	present	1980-2004
4822	Namur province	BE	present	After 2004
4822	Liège province	BE	present	Before 1980
4822	Liège province	BE	present	1980-2004
4822	Liège province	BE	present	After 2004
4822	Luxembourg province	BE	present	Before 1980
