id	taxonID	acceptedNameUsageID	scientificName	kingdom	class	order	family	genus	subgenus	specificEpithet	taxonRank	scientificNameAuthorship	taxonomicStatus	taxonRemarks	modified	language	informationWithheld	references
4294	4294		Oligia strigilis (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera		Oligia		strigilis	species	(Linnaeus, 1758)	accepted	A rather common species throughout Belgium.	2020-05-29	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4294
5253	5253		Acleris sparsana (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Acleris		sparsana	species	(Denis & Schiffermüller, 1775)	accepted	A fairly common species present in most areas of Belgium, more observations in the north.	2021-03-06	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5253
6061	6061		Dichrorampha sedatana Busck, 1906	Animalia	Insecta	Lepidoptera		Dichrorampha		sedatana	species	Busck, 1906	accepted	A very rare species in Belgium. Status after 2004 only take into account genitalized individuals.	2021-03-19	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6061
4682	4682		Rhodometra sacraria (Linnaeus, 1767)	Animalia	Insecta	Lepidoptera		Rhodometra		sacraria	species	(Linnaeus, 1767)	accepted	A rare migrant throughout Belgium, with most observations in the northern part.	2021-04-02	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4682
5411	5411		Anaplectoides prasina (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Anaplectoides		prasina	species	(Denis & Schiffermüller, 1775)	accepted	A rare and widespread species throughout Belgium.	2021-02-14	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5411
6192	6192		Elophila rivulalis (Duponchel, 1834)	Animalia	Insecta	Lepidoptera		Elophila		rivulalis	species	(Duponchel, 1834)	accepted	In Belgium, only known from an old record (Kalmthout, AN, 1900-07-24, leg. De Crombrugghe). The species was never mentioned again in Belgium. Very probably extinct. The species seems to be declining everywhere in Europe.	2019-07-09	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6192
4842	4842		Stenoptilia pterodactyla (Linnaeus, 1761)	Animalia	Insecta	Lepidoptera		Stenoptilia		pterodactyla	species	(Linnaeus, 1761)	accepted	A local and rare species in Belgium. Easily confused with other members of the genus.	2021-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4842
6059	6059		Dichrorampha plumbagana (Treitschke, 1830)	Animalia	Insecta	Lepidoptera		Dichrorampha		plumbagana	species	(Treitschke, 1830)	accepted	A very rare species in Belgium. Status after 2004 only take into account genitalized individuals.	2020-02-13	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6059
5922	5922		Coleophora milvipennis Zeller, 1839	Animalia	Insecta	Lepidoptera	Coleophoridae	Coleophora		milvipennis	species	Zeller, 1839	accepted	An uncommon species in Belgium.	2021-03-26	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5922
6118	6118		Ectoedemia heringi (Toll, 1934)	Animalia	Insecta	Lepidoptera	Nepticulidae	Ectoedemia		heringi	species	(Toll, 1934)	accepted	A rare species in Belgium.	2021-04-08	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6118
6346	6346		Eulia ministrana (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera		Eulia		ministrana	species	(Linnaeus, 1758)	accepted	A fairly common species throughout Belgium.	2021-04-12	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6346
4068	4068		Leucania obsoleta (Hübner, 1803)	Animalia	Insecta	Lepidoptera		Leucania	Leucania	obsoleta	species	(Hübner, 1803)	accepted	A fairly common species throughout Belgium, especially in the northern part.	2020-05-29	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4068
5448	5448		Antispilina ludwigi Hering, 1941	Animalia	Insecta	Lepidoptera	Heliozelidae	Antispilina		ludwigi	species	Hering, 1941	accepted	This species was observed for the first time in Belgium in 2017 in LG. At present it can be considered as very rare and local.	2021-04-26	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5448
4997	4997		Trifurcula cryptella (Stainton, 1856)	Animalia	Insecta	Lepidoptera	Nepticulidae	Trifurcula		cryptella	species	(Stainton, 1856)	accepted	First observation for Belgium was in 2013 in LI. Hitherto only known from that place.	2020-02-18	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4997
4268	4268		Nymphula nitidulata (Hufnagel, 1767)	Animalia	Insecta	Lepidoptera		Nymphula		nitidulata	species	(Hufnagel, 1767)	accepted	An uncommon species in Belgium, mainly observed in the Kempen.	2021-08-20	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4268
5700	5700		Capperia trichodactyla (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Capperia		trichodactyla	species	(Denis & Schiffermüller, 1775)	accepted	A very rare species in the southernmost part of Belgium.	2021-04-08	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5700
4658	4658		Pyrausta nigrata (Scopoli, 1763)	Animalia	Insecta	Lepidoptera	Crambidae	Pyrausta		nigrata	species	(Scopoli, 1763)	accepted	A very rare and local species in Belgium, mainly observed at the northwestern part of the coast and in the south.	2020-04-28	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4658
6239	6239		Epinotia abbreviana (Fabricius, 1794)	Animalia	Insecta	Lepidoptera		Epinotia		abbreviana	species	(Fabricius, 1794)	accepted	A rare species throughout Belgium.	2021-04-12	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6239
5983	5983		Conistra erythrocephala (Denis & Schiffermüller, 1775)	Animalia	Insecta	Lepidoptera		Conistra	Dasycampa	erythrocephala	species	(Denis & Schiffermüller, 1775)	accepted	A fairly common species in Belgium, especially in the northeastern and southern part.	2021-02-26	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5983
5197	5197		Macdunnoughia confusa (Stephens, 1850)	Animalia	Insecta	Lepidoptera		Macdunnoughia		confusa	species	(Stephens, 1850)	accepted	A fairly common migrant in Belgium. Numbers vary much over the years.	2020-09-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5197
4474	4474		Phtheochroa inopiana (Haworth, 1811)	Animalia	Insecta	Lepidoptera		Phtheochroa		inopiana	species	(Haworth, 1811)	accepted	A rare species in many parts in Belgium.	2020-08-06	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4474
5924	5924		Coleophora obscenella Herrich-Schäffer, 1855	Animalia	Insecta	Lepidoptera	Coleophoridae	Coleophora		obscenella	species	Herrich-Schäffer, 1855	accepted	A very rare species, mainly recorded from the south of Belgium.	2021-03-26	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5924
6217	6217		Enteucha acetosae (Stainton, 1854)	Animalia	Insecta	Lepidoptera	Nepticulidae	Enteucha		acetosae	species	(Stainton, 1854)	accepted	A very rare and local species in Belgium. Mentioned for the first time in Belgium in 2011 in LG.	2021-02-19	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6217
3873	3873		Gynnidomorpha alismana (Ragonot, 1883)	Animalia	Insecta	Lepidoptera		Gynnidomorpha		alismana	species	(Ragonot, 1883)	accepted	A very rare species in Belgium.	2021-04-06	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/3873
6038	6038		Diarsia florida (Schmidt F., 1859)	Animalia	Insecta	Lepidoptera		Diarsia		florida	species	(Schmidt F., 1859)	accepted	An extremely rare species in the southern part of Belgium.	2020-02-22	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6038
4684	4684		Rhopobota myrtillana (Humphreys & Westwood, 1845)	Animalia	Insecta	Lepidoptera		Rhopobota		myrtillana	species	(Humphreys & Westwood, 1845)	accepted	A very rare species in Belgium.	2021-04-08	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4684
6240	6240		Epinotia bilunana (Haworth, 1811)	Animalia	Insecta	Lepidoptera		Epinotia		bilunana	species	(Haworth, 1811)	accepted	A rather common species in Belgium.	2021-03-28	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/6240
4478	4478		Phtheochroa sodaliana (Haworth, 1811)	Animalia	Insecta	Lepidoptera		Phtheochroa		sodaliana	species	(Haworth, 1811)	accepted	A very rare species in the southern part of Belgium.	2021-04-08	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4478
7788	7788		Phyllonorycter hostis Triberti, 2007	Animalia	Insecta	Lepidoptera		Phyllonorycter		hostis	species	Triberti, 2007	accepted	A new species for Belgium in 2020 in NA.	2021-02-27	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/7788
4523	4523		Phyllonorycter muelleriella (Zeller, 1839)	Animalia	Insecta	Lepidoptera		Phyllonorycter		muelleriella	species	(Zeller, 1839)	accepted	A very local and rare species in Belgium.	2021-02-28	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4523
4843	4843		Stenoptilia stigmatodactylus (Zeller, 1852)	Animalia	Insecta	Lepidoptera		Stenoptilia		stigmatodactylus	species	(Zeller, 1852)	accepted	Recorded for the first time in Belgium in 2019. (although the species is listed in Gielis C. 1996, Pterophoridae. for Belgium, we have no knowledge of observations at that time).	2021-04-23	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/4843
5490	5490		Aporia crataegi (Linnaeus, 1758)	Animalia	Insecta	Lepidoptera	Pieridae	Aporia		crataegi	species	(Linnaeus, 1758)	accepted	A rather common species in the southern part of Belgium, in the north sporadically as a vagrant.	2021-05-27	en	Host plant / substrate data / life stage details / ... are also available, see https://projects.biodiversity.be/lepidotera	https://projects.biodiversity.be/lepidoptera/species/5490
